"lon","lat"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-6.281,62.304
-6.308,62.321
-6.299,62.337
-6.29,62.341
-6.263,62.341
-6.254,62.337
-6.254,62.312
-6.281,62.304
NA,NA
-6.442,62.283
-6.407,62.287
-6.416,62.304
-6.46,62.325
-6.46,62.346
-6.505,62.366
-6.541,62.366
-6.541,62.358
-6.523,62.346
-6.514,62.316
-6.469,62.287
-6.442,62.283
NA,NA
-7.539,62.09
-7.503,62.094
-7.503,62.103
-7.53,62.115
-7.62,62.115
-7.664,62.107
-7.664,62.099
-7.647,62.09
-7.611,62.094
-7.557,62.094
-7.539,62.09
NA,NA
-7.161,62.023
-7.17,62.023
-7.332,62.048
-7.377,62.052
-7.377,62.065
-7.35,62.078
-7.377,62.086
-7.413,62.094
-7.431,62.107
-7.431,62.136
-7.422,62.141
-7.395,62.141
-7.314,62.111
-7.26,62.12
-7.224,62.136
-7.206,62.136
-7.17,62.124
-7.089,62.086
-7.044,62.065
-7.044,62.044
-7.125,62.031
-7.161,62.023
NA,NA
-6.964,61.972
-6.946,61.981
-6.973,61.998
-7,61.993
-7,61.981
-6.964,61.972
NA,NA
-6.766,61.744
-6.775,61.761
-6.811,61.778
-6.82,61.773
-6.82,61.756
-6.793,61.744
-6.766,61.744
NA,NA
-6.658,61.744
-6.703,61.765
-6.748,61.812
-6.775,61.824
-6.82,61.816
-6.856,61.799
-6.883,61.816
-6.883,61.833
-6.928,61.854
-6.928,61.896
-6.928,61.913
-6.811,61.896
-6.775,61.879
-6.676,61.858
-6.64,61.854
-6.631,61.833
-6.595,61.816
-6.604,61.803
-6.631,61.79
-6.631,61.744
-6.658,61.744
NA,NA
-6.748,61.671
-6.73,61.68
-6.73,61.705
-6.757,61.705
-6.766,61.697
-6.766,61.675
-6.748,61.671
NA,NA
-6.685,61.616
-6.676,61.624
-6.676,61.633
-6.703,61.633
-6.703,61.624
-6.685,61.616
NA,NA
-6.64,61.393
-6.649,61.44
-6.676,61.457
-6.73,61.466
-6.721,61.479
-6.685,61.492
-6.685,61.513
-6.757,61.543
-6.748,61.552
-6.721,61.556
-6.721,61.573
-6.757,61.59
-6.829,61.594
-6.856,61.603
-6.865,61.616
-6.865,61.646
-6.892,61.654
-6.973,61.65
-6.991,61.633
-6.946,61.573
-6.892,61.539
-6.883,61.504
-6.838,61.479
-6.82,61.462
-6.703,61.406
-6.667,61.393
-6.64,61.393
NA,NA
-0.836,60.666
-0.836,60.649
-0.854,60.653
-0.854,60.662
-0.836,60.666
NA,NA
-1.006,60.308
-1.015,60.312
-1.006,60.326
-0.98,60.344
-0.953,60.37
-0.926,60.379
-0.854,60.379
-0.863,60.366
-0.98,60.308
-1.006,60.308
NA,NA
-2.022,60.089
-1.986,60.098
-1.986,60.125
-1.995,60.147
-2.022,60.147
-2.058,60.129
-2.058,60.107
-2.022,60.089
NA,NA
-6.613,61.363
-6.613,61.371
-6.631,61.371
-6.631,61.358
-6.622,61.358
-6.613,61.363
NA,NA
-7.44,62.086
-7.422,62.086
-7.413,62.073
-7.422,62.073
-7.431,62.073
-7.44,62.086
NA,NA
-6.856,61.96
-6.829,61.955
-6.784,61.943
-6.748,61.922
-6.721,61.926
-6.739,62.023
-6.748,62.035
-6.856,62.048
-6.865,62.057
-6.856,62.061
-6.811,62.065
-6.847,62.107
-6.829,62.115
-6.802,62.107
-6.775,62.099
-6.748,62.103
-6.73,62.12
-6.721,62.12
-6.703,62.115
-6.703,62.099
-6.703,62.073
-6.685,62.061
-6.658,62.065
-6.658,62.094
-6.622,62.103
-6.64,62.12
-6.613,62.132
-6.622,62.141
-6.676,62.162
-6.667,62.17
-6.631,62.174
-6.631,62.183
-6.658,62.199
-6.694,62.208
-6.748,62.199
-6.766,62.208
-6.757,62.229
-6.802,62.25
-6.811,62.262
-6.856,62.254
-6.91,62.237
-6.919,62.241
-6.91,62.258
-6.865,62.283
-6.865,62.296
-6.928,62.325
-6.973,62.321
-7,62.304
-7.053,62.291
-7.062,62.283
-7.062,62.27
-7.107,62.27
-7.152,62.291
-7.17,62.291
-7.179,62.283
-7.197,62.258
-7.197,62.212
-7.206,62.191
-7.215,62.17
-7.197,62.157
-7.152,62.141
-7.107,62.12
-7.026,62.099
-6.982,62.073
-6.973,62.044
-6.901,62.002
-6.883,61.981
-6.856,61.96
NA,NA
-6.64,62.245
-6.577,62.237
-6.568,62.216
-6.55,62.17
-6.523,62.157
-6.505,62.17
-6.514,62.195
-6.46,62.187
-6.433,62.191
-6.433,62.208
-6.487,62.229
-6.478,62.233
-6.433,62.241
-6.416,62.25
-6.416,62.254
-6.478,62.27
-6.523,62.283
-6.55,62.304
-6.55,62.333
-6.568,62.337
-6.595,62.333
-6.604,62.325
-6.622,62.325
-6.649,62.346
-6.676,62.341
-6.676,62.333
-6.685,62.316
-6.703,62.316
-6.721,62.325
-6.739,62.346
-6.766,62.358
-6.775,62.358
-6.784,62.337
-6.703,62.266
-6.694,62.241
-6.658,62.224
-6.64,62.245
NA,NA
-0.917,60.701
-0.908,60.684
-0.899,60.679
-0.89,60.679
-0.872,60.684
-0.854,60.684
-0.854,60.679
-0.836,60.679
-0.8,60.684
-0.8,60.71
-0.764,60.728
-0.755,60.772
-0.728,60.772
-0.719,60.802
-0.71,60.82
-0.71,60.829
-0.764,60.833
-0.782,60.837
-0.809,60.829
-0.845,60.829
-0.854,60.833
-0.872,60.833
-0.89,60.807
-0.908,60.794
-0.908,60.772
-0.908,60.723
-0.917,60.706
-0.917,60.701
NA,NA
-1.087,60.715
-1.096,60.693
-1.114,60.671
-1.114,60.622
-1.177,60.627
-1.177,60.578
-1.15,60.565
-1.15,60.547
-1.159,60.508
-1.141,60.494
-1.114,60.477
-1.087,60.472
-1.06,60.494
-0.998,60.499
-0.98,60.516
-0.971,60.565
-0.962,60.583
-0.98,60.591
-1.006,60.591
-1.024,60.596
-1.024,60.622
-0.98,60.64
-0.962,60.662
-0.944,60.679
-0.944,60.697
-0.953,60.701
-0.962,60.723
-0.971,60.728
-0.998,60.728
-1.042,60.71
-1.06,60.715
-1.078,60.728
-1.096,60.723
-1.087,60.715
NA,NA
-0.962,60.613
-0.944,60.618
-0.944,60.622
-0.944,60.627
-0.962,60.627
-0.98,60.622
-0.98,60.613
-0.962,60.613
NA,NA
-0.845,60.569
-0.845,60.561
-0.863,60.552
-0.872,60.561
-0.872,60.565
-0.89,60.574
-0.89,60.596
-0.899,60.613
-0.872,60.622
-0.845,60.618
-0.782,60.618
-0.728,60.609
-0.737,60.591
-0.773,60.565
-0.818,60.569
-0.818,60.565
-0.836,60.583
-0.845,60.574
-0.845,60.569
NA,NA
-0.755,60.419
-0.737,60.415
-0.755,60.401
-0.773,60.406
-0.755,60.419
NA,NA
-0.98,60.121
-0.971,60.134
-0.989,60.134
-0.989,60.129
-0.989,60.112
-0.98,60.121
NA,NA
-1.051,60.344
-1.042,60.352
-1.042,60.366
-1.024,60.375
-1.015,60.366
-1.015,60.361
-1.015,60.352
-1.024,60.348
-1.033,60.344
-1.051,60.344
NA,NA
-1.096,60.134
-1.087,60.098
-1.069,60.089
-1.051,60.094
-1.042,60.112
-1.033,60.143
-1.033,60.165
-1.069,60.165
-1.096,60.152
-1.096,60.147
-1.096,60.143
-1.096,60.134
NA,NA
-1.716,60.339
-1.671,60.339
-1.68,60.308
-1.725,60.312
-1.725,60.335
-1.716,60.339
NA,NA
-10.153,54.098
-10.135,54.124
-10.153,54.145
-10.18,54.135
-10.18,54.098
-10.153,54.098
NA,NA
-10.108,53.68
-10.063,53.68
-10.046,53.696
-10.063,53.706
-10.108,53.69
-10.108,53.68
NA,NA
-10.153,53.6
-10.171,53.611
-10.171,53.627
-10.126,53.627
-10.117,53.621
-10.135,53.6
-10.153,53.6
NA,NA
-10.261,53.595
-10.261,53.611
-10.225,53.616
-10.225,53.6
-10.243,53.595
-10.261,53.595
NA,NA
-10.135,53.504
-10.162,53.493
-10.162,53.482
-10.135,53.493
-10.135,53.504
NA,NA
-10.522,52.064
-10.495,52.075
-10.495,52.086
-10.531,52.075
-10.54,52.07
-10.522,52.064
NA,NA
-10.27,51.921
-10.342,51.909
-10.378,51.893
-10.378,51.882
-10.369,51.876
-10.288,51.893
-10.27,51.909
-10.27,51.921
NA,NA
-10.207,51.726
-10.189,51.732
-10.189,51.726
-10.207,51.715
-10.225,51.715
-10.216,51.726
-10.207,51.726
NA,NA
-1.698,59.914
-1.716,59.919
-1.716,59.941
-1.698,59.95
-1.68,59.946
-1.68,59.932
-1.698,59.914
NA,NA
-1.824,59.815
-1.833,59.824
-1.833,59.855
-1.806,59.855
-1.806,59.815
-1.824,59.815
NA,NA
-2.417,59.351
-2.39,59.36
-2.372,59.365
-2.345,59.374
-2.345,59.378
-2.39,59.388
-2.426,59.378
-2.426,59.351
-2.417,59.351
NA,NA
-2.615,59.296
-2.615,59.314
-2.588,59.314
-2.597,59.296
-2.615,59.296
NA,NA
-2.354,59.282
-2.354,59.296
-2.336,59.296
-2.354,59.282
NA,NA
-2.714,59.236
-2.696,59.245
-2.705,59.255
-2.714,59.25
-2.714,59.236
NA,NA
-2.983,59.236
-2.956,59.245
-2.965,59.25
-2.983,59.245
-2.983,59.236
NA,NA
-2.857,59.232
-2.839,59.245
-2.839,59.268
-2.884,59.291
-2.893,59.31
-2.929,59.319
-2.929,59.337
-3.028,59.328
-3.046,59.319
-3.028,59.31
-3.019,59.282
-2.992,59.273
-2.929,59.268
-2.884,59.259
-2.884,59.241
-2.857,59.232
NA,NA
-2.642,59.195
-2.615,59.204
-2.57,59.222
-2.525,59.218
-2.48,59.222
-2.462,59.25
-2.408,59.287
-2.417,59.305
-2.48,59.287
-2.525,59.278
-2.534,59.282
-2.57,59.273
-2.579,59.259
-2.66,59.218
-2.66,59.19
-2.642,59.195
NA,NA
-3.064,59.158
-3.064,59.172
-2.965,59.181
-2.947,59.172
-2.956,59.149
-3.001,59.126
-3.064,59.158
NA,NA
-3.091,59.153
-3.1,59.158
-3.118,59.158
-3.109,59.144
-3.091,59.149
-3.091,59.153
NA,NA
-3.343,59.144
-3.316,59.149
-3.325,59.158
-3.343,59.153
-3.352,59.149
-3.343,59.144
NA,NA
-2.938,59.103
-2.956,59.112
-2.929,59.112
-2.938,59.103
NA,NA
-4.376,59.075
-4.394,59.089
-4.376,59.098
-4.349,59.094
-4.367,59.075
-4.376,59.075
NA,NA
-2.947,59.075
-2.929,59.08
-2.929,59.089
-2.956,59.08
-2.947,59.075
NA,NA
-5.832,59.071
-5.796,59.08
-5.796,59.094
-5.814,59.094
-5.849,59.08
-5.832,59.071
NA,NA
-6.092,59.034
-6.074,59.043
-6.074,59.052
-6.101,59.043
-6.092,59.034
NA,NA
-2.579,59.029
-2.552,59.034
-2.561,59.047
-2.579,59.043
-2.588,59.034
-2.579,59.029
NA,NA
-2.839,59.02
-2.875,59.029
-2.893,59.043
-2.875,59.052
-2.812,59.075
-2.795,59.066
-2.804,59.029
-2.839,59.02
NA,NA
-4.421,59.015
-4.421,59.029
-4.394,59.029
-4.421,59.015
NA,NA
-3.244,58.918
-3.271,58.923
-3.271,58.941
-3.244,58.932
-3.244,58.918
NA,NA
-2.866,58.876
-2.848,58.848
-2.893,58.858
-2.893,58.871
-2.866,58.876
NA,NA
-3.163,58.839
-3.199,58.871
-3.235,58.89
-3.325,58.909
-3.352,58.927
-3.396,58.918
-3.414,58.881
-3.361,58.848
-3.361,58.82
-3.307,58.802
-3.298,58.778
-3.28,58.769
-3.226,58.764
-3.127,58.774
-3.118,58.788
-3.217,58.788
-3.199,58.802
-3.163,58.816
-3.163,58.839
NA,NA
-3.046,58.811
-3.073,58.816
-3.1,58.82
-3.091,58.83
-3.073,58.839
-3.055,58.834
-3.046,58.816
-3.046,58.811
NA,NA
-2.929,58.732
-2.956,58.741
-2.974,58.755
-2.965,58.778
-3.001,58.797
-2.974,58.816
-2.974,58.825
-2.866,58.82
-2.875,58.802
-2.893,58.797
-2.902,58.764
-2.902,58.755
-2.884,58.746
-2.893,58.732
-2.929,58.732
NA,NA
-2.902,58.69
-2.902,58.704
-2.875,58.704
-2.902,58.69
NA,NA
-6.856,58.201
-6.856,58.234
-6.838,58.234
-6.802,58.215
-6.811,58.206
-6.856,58.201
NA,NA
-5.445,57.878
-5.445,57.892
-5.427,57.887
-5.445,57.878
NA,NA
-7.053,57.863
-7.053,57.878
-7.017,57.902
-6.991,57.906
-6.964,57.897
-6.973,57.878
-7.053,57.863
NA,NA
-6.326,57.849
-6.299,57.849
-6.281,57.868
-6.326,57.887
-6.353,57.882
-6.353,57.863
-6.326,57.849
NA,NA
-6.64,57.83
-6.613,57.835
-6.622,57.849
-6.649,57.839
-6.64,57.83
NA,NA
-7.215,57.748
-7.215,57.763
-7.197,57.763
-7.215,57.748
NA,NA
-7.053,57.724
-7.08,57.729
-7.071,57.739
-7.053,57.739
-7.053,57.724
NA,NA
-6.407,57.724
-6.38,57.729
-6.407,57.748
-6.416,57.739
-6.416,57.729
-6.407,57.724
NA,NA
-5.787,57.696
-5.796,57.7
-5.787,57.715
-5.769,57.71
-5.787,57.696
NA,NA
-7.179,57.686
-7.134,57.696
-7.134,57.71
-7.152,57.72
-7.188,57.71
-7.188,57.696
-7.179,57.686
NA,NA
-3.738,57.672
-3.738,57.681
-3.72,57.681
-3.738,57.672
NA,NA
-7.116,57.633
-7.044,57.648
-7.035,57.638
-7.062,57.619
-7.107,57.624
-7.116,57.633
NA,NA
-6.478,57.614
-6.487,57.624
-6.505,57.624
-6.496,57.614
-6.478,57.614
NA,NA
-7.602,57.503
-7.62,57.513
-7.62,57.527
-7.593,57.527
-7.566,57.518
-7.575,57.503
-7.602,57.503
NA,NA
-7.215,57.455
-7.278,57.46
-7.314,57.465
-7.35,57.46
-7.377,57.445
-7.368,57.431
-7.35,57.421
-7.278,57.416
-7.251,57.402
-7.224,57.397
-7.197,57.373
-7.152,57.382
-7.152,57.411
-7.206,57.426
-7.206,57.45
-7.215,57.455
NA,NA
-6.487,57.324
-6.487,57.339
-6.469,57.334
-6.487,57.324
NA,NA
-6.218,57.154
-6.245,57.14
-6.245,57.125
-6.236,57.12
-6.209,57.12
-6.191,57.135
-6.191,57.154
-6.218,57.154
NA,NA
-6.442,57.032
-6.442,57.047
-6.478,57.057
-6.568,57.047
-6.559,57.032
-6.487,57.032
-6.442,57.032
NA,NA
-7.494,56.959
-7.377,56.964
-7.377,56.988
-7.413,57.003
-7.413,57.032
-7.467,57.003
-7.512,56.973
-7.503,56.959
-7.494,56.959
NA,NA
-7.512,56.924
-7.449,56.929
-7.458,56.939
-7.485,56.939
-7.512,56.939
-7.53,56.934
-7.512,56.924
NA,NA
-6.281,56.915
-6.236,56.929
-6.191,56.983
-6.191,56.998
-6.227,57.003
-6.236,57.008
-6.236,57.022
-6.281,57.032
-6.353,57.022
-6.407,57.008
-6.407,56.988
-6.335,56.944
-6.281,56.915
NA,NA
-7.503,56.875
-7.485,56.885
-7.494,56.895
-7.512,56.885
-7.503,56.875
NA,NA
-6.137,56.861
-6.101,56.866
-6.056,56.9
-6.065,56.92
-6.11,56.915
-6.137,56.9
-6.182,56.89
-6.155,56.866
-6.137,56.861
NA,NA
-7.575,56.831
-7.548,56.841
-7.557,56.851
-7.575,56.846
-7.575,56.831
NA,NA
-6.209,56.807
-6.182,56.807
-6.164,56.821
-6.182,56.826
-6.218,56.821
-6.218,56.811
-6.209,56.807
NA,NA
-7.629,56.767
-7.673,56.777
-7.673,56.802
-7.638,56.821
-7.62,56.816
-7.629,56.797
-7.62,56.777
-7.629,56.767
NA,NA
-6.658,56.55
-6.55,56.575
-6.523,56.595
-6.505,56.609
-6.451,56.629
-6.433,56.649
-6.433,56.659
-6.514,56.644
-6.595,56.599
-6.631,56.58
-6.667,56.56
-6.658,56.55
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-1.977,47.005
-1.95,47.011
-1.95,47.023
-2.103,47.096
-2.21,47.109
-2.228,47.127
-2.201,47.139
-2.148,47.151
-2.148,47.213
-2.103,47.243
-2.058,47.255
-1.986,47.249
-1.86,47.231
-1.833,47.231
-1.851,47.249
-1.95,47.286
-2.103,47.28
-2.166,47.249
-2.21,47.231
-2.264,47.231
-2.336,47.249
-2.39,47.249
-2.435,47.237
-2.462,47.261
-2.507,47.274
-2.489,47.292
-2.462,47.304
-2.471,47.328
-2.507,47.341
-2.507,47.359
-2.471,47.377
-2.435,47.377
-2.408,47.377
-2.399,47.365
-2.39,47.377
-2.39,47.383
-2.39,47.389
-2.408,47.401
-2.444,47.407
-2.462,47.426
-2.48,47.45
-2.462,47.462
-2.381,47.468
-2.372,47.474
-2.417,47.499
-2.444,47.505
-2.534,47.492
-2.552,47.492
-2.57,47.486
-2.588,47.499
-2.597,47.505
-2.66,47.486
-2.687,47.468
-2.714,47.48
-2.839,47.486
-2.884,47.523
-2.884,47.529
-2.741,47.541
-2.669,47.571
-2.669,47.59
-2.714,47.59
-2.732,47.602
-2.821,47.596
-2.839,47.583
-2.848,47.571
-2.866,47.571
-2.893,47.59
-2.929,47.59
-2.929,47.559
-2.938,47.547
-2.974,47.565
-3.001,47.565
-3.01,47.559
-3.064,47.547
-3.073,47.541
-3.073,47.492
-3.019,47.456
-3.028,47.414
-3.064,47.414
-3.082,47.42
-3.118,47.444
-3.118,47.468
-3.136,47.486
-3.118,47.499
-3.109,47.523
-3.118,47.559
-3.118,47.583
-3.109,47.608
-3.073,47.62
-3.082,47.626
-3.109,47.626
-3.118,47.626
-3.136,47.614
-3.136,47.608
-3.136,47.602
-3.154,47.602
-3.154,47.608
-3.181,47.62
-3.181,47.65
-3.226,47.644
-3.262,47.626
-3.298,47.662
-3.307,47.71
-3.379,47.68
-3.423,47.686
-3.459,47.723
-3.495,47.759
-3.522,47.759
-3.567,47.747
-3.603,47.759
-3.666,47.771
-3.693,47.789
-3.738,47.783
-3.756,47.777
-3.81,47.795
-3.837,47.843
-3.9,47.849
-3.909,47.861
-3.945,47.855
-3.963,47.831
-4.043,47.831
-4.043,47.849
-4.035,47.867
-4.026,47.885
-4.017,47.897
-4.017,47.916
-4.061,47.922
-4.088,47.891
-4.097,47.843
-4.124,47.819
-4.124,47.783
-4.151,47.771
-4.304,47.771
-4.349,47.759
-4.376,47.777
-4.358,47.789
-4.331,47.831
-4.34,47.879
-4.367,47.91
-4.439,47.964
-4.466,47.976
-4.601,47.982
-4.61,47.982
-4.619,47.988
-4.601,47.994
-4.574,48
-4.574,48.006
-4.574,48.012
-4.592,48.012
-4.619,48
-4.699,48
-4.708,48.006
-4.699,48.024
-4.672,48.042
-4.412,48.072
-4.331,48.072
-4.286,48.072
-4.295,48.126
-4.304,48.156
-4.358,48.192
-4.412,48.198
-4.43,48.204
-4.466,48.198
-4.502,48.156
-4.529,48.15
-4.547,48.162
-4.538,48.186
-4.529,48.228
-4.538,48.234
-4.583,48.234
-4.574,48.246
-4.556,48.264
-4.538,48.293
-4.511,48.287
-4.511,48.282
-4.493,48.27
-4.457,48.264
-4.403,48.246
-4.286,48.246
-4.259,48.234
-4.133,48.228
-4.142,48.246
-4.214,48.258
-4.241,48.276
-4.304,48.287
-4.304,48.311
-4.295,48.317
-4.313,48.317
-4.322,48.317
-4.331,48.311
-4.349,48.293
-4.358,48.287
-4.394,48.282
-4.412,48.293
-4.376,48.335
-4.376,48.347
-4.349,48.365
-4.421,48.365
-4.493,48.347
-4.556,48.347
-4.592,48.329
-4.663,48.329
-4.726,48.305
-4.753,48.317
-4.744,48.359
-4.771,48.377
-4.753,48.401
-4.744,48.431
-4.708,48.455
-4.708,48.466
-4.744,48.484
-4.744,48.496
-4.69,48.514
-4.645,48.544
-4.619,48.556
-4.592,48.556
-4.565,48.574
-4.538,48.585
-4.529,48.597
-4.511,48.603
-4.412,48.609
-4.394,48.627
-4.331,48.645
-4.286,48.645
-4.286,48.627
-4.277,48.621
-4.187,48.633
-4.187,48.657
-4.16,48.663
-4.106,48.663
-4.052,48.645
-4.008,48.645
-3.981,48.68
-3.954,48.686
-3.918,48.686
-3.909,48.633
-3.873,48.633
-3.855,48.645
-3.837,48.645
-3.819,48.633
-3.801,48.633
-3.783,48.669
-3.756,48.686
-3.702,48.686
-3.621,48.675
-3.603,48.663
-3.54,48.675
-3.504,48.716
-3.504,48.758
-3.468,48.793
-3.405,48.799
-3.379,48.787
-3.334,48.787
-3.289,48.811
-3.199,48.834
-3.181,48.846
-3.172,48.84
-3.154,48.823
-3.1,48.84
-3.064,48.84
-3.064,48.805
-3.019,48.805
-2.983,48.787
-2.983,48.775
-3.001,48.763
-3.001,48.758
-2.974,48.728
-2.956,48.716
-2.893,48.716
-2.812,48.663
-2.821,48.621
-2.795,48.603
-2.75,48.591
-2.705,48.568
-2.696,48.538
-2.669,48.526
-2.606,48.532
-2.534,48.556
-2.507,48.591
-2.462,48.597
-2.444,48.609
-2.417,48.639
-2.282,48.663
-2.273,48.651
-2.282,48.627
-2.264,48.621
-2.21,48.627
-2.21,48.615
-2.174,48.603
-2.157,48.597
-2.13,48.591
-2.121,48.603
-2.112,48.633
-2.103,48.645
-2.058,48.657
-2.004,48.627
-1.977,48.568
-1.959,48.562
-1.95,48.574
-1.95,48.615
-1.95,48.645
-1.878,48.686
-1.815,48.68
-1.788,48.669
-1.788,48.651
-1.824,48.627
-1.806,48.603
-1.77,48.597
-1.582,48.603
-1.555,48.591
-1.519,48.603
-1.483,48.603
-1.366,48.627
-1.366,48.633
-1.411,48.657
-1.474,48.669
-1.546,48.734
-1.546,48.882
-1.519,48.894
-1.519,48.917
-1.537,48.982
-1.582,48.988
-1.59,49.076
-1.564,49.094
-1.59,49.123
-1.582,49.159
-1.537,49.182
-1.564,49.217
-1.608,49.217
-1.635,49.264
-1.671,49.282
-1.671,49.305
-1.716,49.323
-1.716,49.329
-1.788,49.375
-1.797,49.399
-1.806,49.463
-1.815,49.481
-1.815,49.597
-1.842,49.626
-1.878,49.644
-1.896,49.65
-1.887,49.713
-1.842,49.713
-1.806,49.708
-1.806,49.679
-1.788,49.673
-1.689,49.673
-1.537,49.65
-1.465,49.661
-1.429,49.679
-1.42,49.702
-1.294,49.702
-1.267,49.69
-1.204,49.679
-1.231,49.638
-1.222,49.603
-1.222,49.568
-1.267,49.533
-1.276,49.516
-1.177,49.446
-1.159,49.428
-1.159,49.387
-1.132,49.352
-1.087,49.334
-1.051,49.358
-0.989,49.387
-0.935,49.393
-0.845,49.364
-0.638,49.34
-0.377,49.329
-0.288,49.311
-0.225,49.258
-0.125,49.277
0,49.322
0.178,49.386
0.252,49.399
0.27,49.417
0.252,49.417
0.153,49.446
0.09,49.458
0.072,49.475
0.072,49.534
0.135,49.621
0.153,49.668
0.413,49.755
0.548,49.819
0.656,49.836
0.773,49.853
0.818,49.865
0.89,49.877
0.926,49.888
1.006,49.888
1.096,49.911
1.096,49.917
1.231,49.975
1.357,50.038
1.42,50.09
1.438,50.119
1.447,50.154
1.474,50.188
1.519,50.194
1.555,50.177
1.627,50.159
1.636,50.177
1.627,50.217
1.609,50.234
1.537,50.24
1.537,50.292
1.555,50.338
1.573,50.338
1.609,50.332
1.627,50.349
1.564,50.366
1.546,50.378
1.555,50.418
1.564,50.446
1.564,50.498
1.582,50.509
1.6,50.509
1.6,50.521
1.564,50.549
1.564,50.578
1.582,50.601
1.573,50.635
1.555,50.658
1.564,50.692
1.582,50.72
1.6,50.749
1.573,50.805
1.573,50.851
1.645,50.868
1.851,50.953
1.923,50.97
2.004,50.981
2.049,50.975
2.067,50.975
2.085,50.975
2.184,50.998
2.363,51.021
2.471,51.043
2.588,51.083
2.66,51.111
2.831,51.179
2.93,51.235
2.957,51.241
3.019,51.263
3.19,51.302
3.208,51.319
3.28,51.336
3.352,51.336
3.388,51.353
3.451,51.364
3.469,51.364
3.514,51.375
3.63,51.353
3.693,51.319
3.711,51.297
3.729,51.297
3.783,51.319
3.801,51.302
3.828,51.297
3.855,51.297
3.864,51.319
3.936,51.336
3.945,51.347
3.999,51.353
4.044,51.342
4.107,51.308
4.143,51.302
4.188,51.319
4.206,51.308
4.197,51.302
4.224,51.263
4.215,51.297
4.224,51.347
4.233,51.347
4.224,51.364
4.206,51.381
4.152,51.375
4.107,51.37
3.999,51.392
3.954,51.42
3.927,51.431
3.9,51.431
3.882,51.392
3.828,51.375
3.765,51.364
3.693,51.387
3.693,51.403
3.711,51.42
3.729,51.443
3.729,51.471
3.729,51.493
3.774,51.504
3.846,51.504
3.891,51.504
4.017,51.476
4.053,51.437
4.107,51.403
4.134,51.409
4.152,51.42
4.242,51.426
4.251,51.437
4.242,51.459
4.206,51.499
4.206,51.554
4.152,51.594
4.089,51.616
4.089,51.627
4.134,51.627
4.224,51.621
4.322,51.638
4.358,51.672
4.385,51.683
4.448,51.672
4.493,51.672
4.538,51.666
4.583,51.672
4.592,51.683
4.7,51.694
4.718,51.705
4.718,51.711
4.664,51.722
4.61,51.727
4.538,51.694
4.466,51.688
4.314,51.738
4.251,51.744
4.161,51.783
4.044,51.811
4.026,51.822
4.017,51.877
4.026,51.9
4.062,51.916
4.197,51.872
4.233,51.85
4.269,51.85
4.269,51.872
4.188,51.905
4.143,51.938
4.125,51.955
4.125,51.966
4.134,51.977
4.269,52.071
4.314,52.104
4.358,52.154
4.466,52.258
4.493,52.308
4.511,52.357
4.538,52.407
4.538,52.429
4.547,52.445
4.556,52.451
4.565,52.478
4.583,52.516
4.583,52.604
4.601,52.707
4.628,52.761
4.664,52.832
4.682,52.913
4.718,52.924
4.754,52.908
4.763,52.892
4.826,52.87
4.844,52.859
4.871,52.865
4.978,52.913
5.014,52.913
5.059,52.897
5.077,52.881
5.095,52.821
5.113,52.734
5.122,52.718
5.167,52.734
5.212,52.729
5.302,52.713
5.311,52.702
5.23,52.669
5.203,52.631
5.158,52.604
5.104,52.604
